"doc_id","type","start","end","features","text"
6,"entity",13266,13276,"list(kind = ""location"")","South Korea"
6,"entity",13279,13289,"list(kind = ""location"")","South Korea"
6,"entity",13345,13355,"list(kind = ""location"")","South Korea"
6,"entity",13388,13398,"list(kind = ""location"")","South Korea"
6,"entity",13749,13756,"list(kind = ""location"")","Americas"
6,"entity",14818,14841,"list(kind = ""location"")","United States of America"
6,"entity",16264,16268,"list(kind = ""location"")","China"
6,"entity",17399,17404,"list(kind = ""location"")","Mexico"
6,"entity",17436,17441,"list(kind = ""location"")","Canada"
6,"entity",17529,17534,"list(kind = ""location"")","Canada"
6,"entity",17612,17617,"list(kind = ""location"")","Canada"
6,"entity",17831,17836,"list(kind = ""location"")","Canada"
6,"entity",18157,18161,"list(kind = ""location"")","China"
6,"entity",18292,18304,"list(kind = ""location"")","United States"
6,"entity",18324,18328,"list(kind = ""location"")","China"
6,"entity",18552,18556,"list(kind = ""location"")","China"
6,"entity",19338,19342,"list(kind = ""location"")","China"
6,"entity",23718,23726,"list(kind = ""location"")","Caribbean"
6,"entity",23814,23819,"list(kind = ""location"")","Panama"
6,"entity",23916,23928,"list(kind = ""location"")","United States"
6,"entity",24482,24494,"list(kind = ""location"")","United States"
6,"entity",27441,27445,"list(kind = ""location"")","China"
6,"entity",27654,27658,"list(kind = ""location"")","China"
6,"entity",27678,27682,"list(kind = ""location"")","China"
6,"entity",27725,27729,"list(kind = ""location"")","China"
6,"entity",27827,27831,"list(kind = ""location"")","China"
6,"entity",27860,27872,"list(kind = ""location"")","United States"
6,"entity",28249,28253,"list(kind = ""location"")","China"
6,"entity",28416,28420,"list(kind = ""location"")","China"
6,"entity",28541,28545,"list(kind = ""location"")","China"
6,"entity",28664,28668,"list(kind = ""location"")","China"
6,"entity",28699,28711,"list(kind = ""location"")","United States"
6,"entity",28747,28751,"list(kind = ""location"")","China"
6,"entity",28883,28887,"list(kind = ""location"")","China"
6,"entity",29299,29309,"list(kind = ""location"")","Connecticut"
6,"entity",29555,29559,"list(kind = ""location"")","China"
6,"entity",29625,29629,"list(kind = ""location"")","China"
6,"entity",29744,29747,"list(kind = ""location"")","Iran"
6,"entity",30229,30234,"list(kind = ""location"")","Mexico"
6,"entity",30237,30242,"list(kind = ""location"")","Canada"
6,"entity",30245,30249,"list(kind = ""location"")","Japan"
6,"entity",30252,30262,"list(kind = ""location"")","South Korea"
6,"entity",30265,30269,"list(kind = ""location"")","China"
6,"entity",33274,33282,"list(kind = ""location"")","Venezuela"
6,"entity",33538,33546,"list(kind = ""location"")","Venezuela"
6,"entity",36810,36814,"list(kind = ""location"")","China"
6,"entity",36817,36827,"list(kind = ""location"")","South Korea"
6,"entity",36832,36836,"list(kind = ""location"")","Italy"
6,"entity",36875,36879,"list(kind = ""location"")","Italy"
6,"entity",37511,37518,"list(kind = ""location"")","New York"
6,"entity",37863,37875,"list(kind = ""location"")","United States"
6,"entity",38549,38556,"list(kind = ""location"")","New York"
6,"entity",39013,39023,"list(kind = ""location"")","South Korea"
6,"entity",39034,39038,"list(kind = ""location"")","Italy"
6,"entity",39049,39053,"list(kind = ""location"")","Spain"
6,"entity",39231,39236,"list(kind = ""location"")","Monaco"
6,"entity",46518,46526,"list(kind = ""location"")","Singapore"
6,"entity",50273,50290,"list(kind = ""location"")","Sub-Saharan Africa"
6,"entity",50478,50490,"list(kind = ""location"")","United States"
6,"entity",50640,50652,"list(kind = ""location"")","United States"
6,"entity",51527,51537,"list(kind = ""location"")","King County"
6,"entity",51563,51575,"list(kind = ""location"")","New York City"
6,"entity",51589,51599,"list(kind = ""location"")","New Orleans"
6,"entity",51613,51624,"list(kind = ""location"")","Wayne County"
7,"entity",90,105,"list(kind = ""location"")","Cleveland Clinic"
7,"entity",129,136,"list(kind = ""location"")","Fox News"
7,"entity",816,831,"list(kind = ""location"")","Cleveland Clinic"
7,"entity",3817,3829,"list(kind = ""location"")","United States"
7,"entity",3880,3892,"list(kind = ""location"")","United States"
7,"entity",8128,8132,"list(kind = ""location"")","China"
7,"entity",8189,8194,"list(kind = ""location"")","Europe"
7,"entity",9158,9160,"list(kind = ""location"")","Roe"
7,"entity",10197,10205,"list(kind = ""location"")","Obamacare"
7,"entity",18071,18083,"list(kind = ""location"")","United States"
7,"entity",18646,18658,"list(kind = ""location"")","United States"
7,"entity",19430,19434,"list(kind = ""location"")","China"
7,"entity",19460,19464,"list(kind = ""location"")","Wuhan"
7,"entity",20623,20627,"list(kind = ""location"")","China"
7,"entity",20711,20715,"list(kind = ""location"")","China"
7,"entity",20811,20815,"list(kind = ""location"")","China"
7,"entity",20857,20862,"list(kind = ""location"")","Russia"
7,"entity",20904,20908,"list(kind = ""location"")","India"
7,"entity",23938,23943,"list(kind = ""location"")","Pfizer"
7,"entity",27446,27459,"list(kind = ""location"")","Delaware State"
7,"entity",27520,27533,"list(kind = ""location"")","Delaware State"
7,"entity",29904,29915,"list(kind = ""location"")","Pennsylvania"
7,"entity",35061,35065,"list(kind = ""location"")","China"
7,"entity",36071,36084,"list(kind = ""location"")","North Carolina"
7,"entity",36139,36150,"list(kind = ""location"")","Pennsylvania"
7,"entity",36153,36160,"list(kind = ""location"")","Michigan"
7,"entity",37126,37133,"list(kind = ""location"")","Scranton"
7,"entity",37199,37205,"list(kind = ""location"")","America"
7,"entity",37529,37541,"list(kind = ""location"")","United States"
7,"entity",38088,38094,"list(kind = ""location"")","America"
7,"entity",38163,38186,"list(kind = ""location"")","United States of America"
7,"entity",39272,39279,"list(kind = ""location"")","New York"
7,"entity",39314,39321,"list(kind = ""location"")","New York"
7,"entity",39413,39420,"list(kind = ""location"")","New York"
7,"entity",39752,39755,"list(kind = ""location"")","Ohio"
7,"entity",41746,41764,"list(kind = ""location"")","Pennsylvania Avenue"
7,"entity",45851,45858,"list(kind = ""location"")","American"
7,"entity",46915,46918,"list(kind = ""location"")","Ohio"
7,"entity",46924,46931,"list(kind = ""location"")","Michigan"
7,"entity",46999,47002,"list(kind = ""location"")","Ohio"
7,"entity",47142,47148,"list(kind = ""location"")","Germany"
7,"entity",47156,47160,"list(kind = ""location"")","Japan"
7,"entity",47171,47178,"list(kind = ""location"")","Michigan"
7,"entity",47189,47192,"list(kind = ""location"")","Ohio"
7,"entity",47458,47462,"list(kind = ""location"")","China"
7,"entity",47528,47532,"list(kind = ""location"")","China"
7,"entity",47593,47597,"list(kind = ""location"")","China"
7,"entity",47639,47644,"list(kind = ""location"")","Mexico"
7,"entity",47647,47651,"list(kind = ""location"")","China"
7,"entity",47892,47897,"list(kind = ""location"")","Moscow"
7,"entity",49465,49470,"list(kind = ""location"")","Moscow"
7,"entity",50187,50192,"list(kind = ""location"")","Moscow"
7,"entity",52810,52816,"list(kind = ""location"")","America"
7,"entity",55589,55601,"list(kind = ""location"")","United States"
7,"entity",55611,55617,"list(kind = ""location"")","Florida"
7,"entity",55627,55631,"list(kind = ""location"")","Texas"
7,"entity",55641,55644,"list(kind = ""location"")","Ohio"
7,"entity",55672,55679,"list(kind = ""location"")","Portland"
7,"entity",56063,56070,"list(kind = ""location"")","Portland"
7,"entity",56203,56209,"list(kind = ""location"")","Chicago"
7,"entity",56255,56261,"list(kind = ""location"")","Seattle"
7,"entity",56355,56361,"list(kind = ""location"")","Seattle"
7,"entity",57045,57051,"list(kind = ""location"")","America"
7,"entity",57649,57661,"list(kind = ""location"")","United States"
7,"entity",60647,60654,"list(kind = ""location"")","Scranton"
7,"entity",61247,61253,"list(kind = ""location"")","Oakland"
7,"entity",61278,61284,"list(kind = ""location"")","Oakland"
7,"entity",61309,61317,"list(kind = ""location"")","Baltimore"
7,"entity",62293,62299,"list(kind = ""location"")","America"
7,"entity",62477,62481,"list(kind = ""location"")","Tulsa"
7,"entity",62487,62496,"list(kind = ""location"")","Fort Worth"
7,"entity",62547,62551,"list(kind = ""location"")","Tulsa"
7,"entity",62557,62560,"list(kind = ""location"")","Fort"
7,"entity",62702,62708,"list(kind = ""location"")","Chicago"
7,"entity",62730,62736,"list(kind = ""location"")","Chicago"
7,"entity",62800,62807,"list(kind = ""location"")","New York"
7,"entity",65781,65788,"list(kind = ""location"")","Portland"
7,"entity",65791,65796,"list(kind = ""location"")","Oregon"
7,"entity",66217,66224,"list(kind = ""location"")","Portland"
7,"entity",66256,66261,"list(kind = ""location"")","Oregon"
7,"entity",66402,66409,"list(kind = ""location"")","Portland"
7,"entity",66770,66777,"list(kind = ""location"")","Portland"
7,"entity",66786,66791,"list(kind = ""location"")","Oregon"
7,"entity",67062,67069,"list(kind = ""location"")","Portland"
7,"entity",68589,68596,"list(kind = ""location"")","Portland"
7,"entity",73509,73515,"list(kind = ""location"")","America"
7,"entity",73826,73829,"list(kind = ""location"")","Iraq"
7,"entity",74471,74475,"list(kind = ""location"")","China"
7,"entity",74481,74486,"list(kind = ""location"")","Moscow"
7,"entity",75125,75130,"list(kind = ""location"")","Moscow"
7,"entity",75689,75693,"list(kind = ""location"")","Paris"
7,"entity",76153,76157,"list(kind = ""location"")","Paris"
7,"entity",77379,77384,"list(kind = ""location"")","Europe"
7,"entity",77636,77645,"list(kind = ""location"")","California"
7,"entity",79200,79209,"list(kind = ""location"")","California"
7,"entity",79952,79958,"list(kind = ""location"")","America"
7,"entity",80011,80017,"list(kind = ""location"")","America"
7,"entity",81102,81106,"list(kind = ""location"")","Paris"
7,"entity",81132,81136,"list(kind = ""location"")","Paris"
7,"entity",81306,81311,"list(kind = ""location"")","Brazil"
7,"entity",81447,81459,"list(kind = ""location"")","United States"
7,"entity",84306,84309,"list(kind = ""location"")","Iowa"
7,"entity",84515,84519,"list(kind = ""location"")","Paris"
7,"entity",84672,84676,"list(kind = ""location"")","China"
7,"entity",87385,87391,"list(kind = ""location"")","Florida"
7,"entity",90603,90611,"list(kind = ""location"")","Manhattan"
7,"entity",90646,90655,"list(kind = ""location"")","New Jersey"
7,"entity",90690,90697,"list(kind = ""location"")","Virginia"
7,"entity",92760,92772,"list(kind = ""location"")","West Virginia"
7,"entity",96029,96040,"list(kind = ""location"")","Philadelphia"
7,"entity",96222,96233,"list(kind = ""location"")","Philadelphia"
7,"entity",99017,99032,"list(kind = ""location"")","Cleveland Clinic"
7,"entity",99201,99214,"list(kind = ""location"")","Salt Lake City"
8,"entity",921,929,"list(kind = ""location"")","Nashville"
8,"entity",932,940,"list(kind = ""location"")","Tennessee"
8,"entity",2448,2456,"list(kind = ""location"")","Tennessee"
8,"entity",2920,2924,"list(kind = ""location"")","China"
8,"entity",3001,3006,"list(kind = ""location"")","Europe"
8,"entity",3259,3265,"list(kind = ""location"")","Florida"
8,"entity",3316,3320,"list(kind = ""location"")","Texas"
8,"entity",3368,3374,"list(kind = ""location"")","Arizona"
8,"entity",5060,5083,"list(kind = ""location"")","United States of America"
8,"entity",5248,5253,"list(kind = ""location"")","Europe"
8,"entity",7039,7044,"list(kind = ""location"")","Europe"
8,"entity",8877,8882,"list(kind = ""location"")","Europe"
8,"entity",8889,8893,"list(kind = ""location"")","China"
8,"entity",9809,9813,"list(kind = ""location"")","China"
8,"entity",9964,9968,"list(kind = ""location"")","China"
8,"entity",9988,9992,"list(kind = ""location"")","Wuhan"
8,"entity",10142,10146,"list(kind = ""location"")","China"
8,"entity",12768,12772,"list(kind = ""location"")","China"
8,"entity",12854,12858,"list(kind = ""location"")","China"
8,"entity",12910,12914,"list(kind = ""location"")","China"
8,"entity",12999,13004,"list(kind = ""location"")","Europe"
8,"entity",13731,13739,"list(kind = ""location"")","Chinatown"
8,"entity",13745,13757,"list(kind = ""location"")","San Francisco"
8,"entity",13894,13898,"list(kind = ""location"")","China"
8,"entity",14152,14164,"list(kind = ""location"")","United States"
8,"entity",16347,16354,"list(kind = ""location"")","New York"
8,"entity",16388,16397,"list(kind = ""location"")","California"
8,"entity",16412,16423,"list(kind = ""location"")","Pennsylvania"
8,"entity",16426,16439,"list(kind = ""location"")","North Carolina"
8,"entity",18974,18981,"list(kind = ""location"")","New York"
8,"entity",19384,19391,"list(kind = ""location"")","New York"
8,"entity",19513,19520,"list(kind = ""location"")","New York"
8,"entity",19757,19769,"list(kind = ""location"")","United States"
8,"entity",20291,20298,"list(kind = ""location"")","New York"
8,"entity",20440,20451,"list(kind = ""location"")","Pennsylvania"
8,"entity",20534,20541,"list(kind = ""location"")","Michigan"
8,"entity",20682,20695,"list(kind = ""location"")","North Carolina"
8,"entity",23764,23770,"list(kind = ""location"")","America"
8,"entity",24582,24587,"list(kind = ""location"")","Russia"
8,"entity",24593,24596,"list(kind = ""location"")","Iran"
8,"entity",24727,24730,"list(kind = ""location"")","Iran"
8,"entity",24762,24768,"list(kind = ""location"")","Florida"
8,"entity",25214,25219,"list(kind = ""location"")","Russia"
8,"entity",25240,25244,"list(kind = ""location"")","China"
8,"entity",25300,25303,"list(kind = ""location"")","Iran"
8,"entity",26339,26344,"list(kind = ""location"")","Russia"
8,"entity",26422,26434,"list(kind = ""location"")","United States"
8,"entity",26618,26628,"list(kind = ""location"")","Afghanistan"
8,"entity",27302,27307,"list(kind = ""location"")","Russia"
8,"entity",27390,27395,"list(kind = ""location"")","Moscow"
8,"entity",27421,27426,"list(kind = ""location"")","Moscow"
8,"entity",27594,27599,"list(kind = ""location"")","Russia"
8,"entity",27625,27630,"list(kind = ""location"")","Russia"
8,"entity",27877,27882,"list(kind = ""location"")","Russia"
8,"entity",27933,27938,"list(kind = ""location"")","Russia"
8,"entity",28113,28118,"list(kind = ""location"")","Russia"
8,"entity",28533,28538,"list(kind = ""location"")","Russia"
8,"entity",29449,29453,"list(kind = ""location"")","China"
8,"entity",29485,29489,"list(kind = ""location"")","China"
8,"entity",29509,29513,"list(kind = ""location"")","China"
8,"entity",29945,29949,"list(kind = ""location"")","China"
8,"entity",31119,31123,"list(kind = ""location"")","China"
8,"entity",31199,31204,"list(kind = ""location"")","Russia"
8,"entity",33868,33871,"list(kind = ""location"")","Iraq"
8,"entity",34251,34255,"list(kind = ""location"")","China"
8,"entity",35186,35190,"list(kind = ""location"")","China"
8,"entity",35242,35246,"list(kind = ""location"")","China"
8,"entity",35312,35316,"list(kind = ""location"")","China"
8,"entity",36319,36323,"list(kind = ""location"")","China"
8,"entity",36791,36795,"list(kind = ""location"")","China"
8,"entity",37243,37255,"list(kind = ""location"")","United States"
8,"entity",37512,37516,"list(kind = ""location"")","China"
8,"entity",37536,37540,"list(kind = ""location"")","China"
8,"entity",37933,37937,"list(kind = ""location"")","China"
8,"entity",38005,38009,"list(kind = ""location"")","China"
8,"entity",38091,38095,"list(kind = ""location"")","China"
8,"entity",38186,38190,"list(kind = ""location"")","China"
